0.086145, 0.143743, 0.143743, 0.143743; 0.143743, 0.143796, 0.144052, 0.143613, 0.151912, 0.152279, 0.152293, 0.151986, 0.152024, 0.151790, 0.151837, 0.152062, 0.152086, 0.152109, 0.151934, 0.152028, 0.152188, 0.152204, 0.152185, 0.152207, 0.152370, 0.152619, 0.152653, 0.152770, 0.219806, 0.219289, 0.219274, 0.219254, 0.230488, 0.230456, 0.230316, 0.230586, 0.230796, 0.230820, 0.213475, 0.213276, 0.213477, 0.213690, 0.213771, 0.167512, 0.167444, 0.166908, 0.167745, 0.167364, 0.167508, 0.167342, 0.167106
0.019757, 0.174666; 0.049631, 0.049631, 0.049633, 0.047875, 0.047839, 0.048306, 0.004524, 0.004496, 0.004474, 0.004516, 0.121529, 0.121567, 0.121565, 0.121488, 0.121520, 0.121549, 0.121488, 0.121499, 0.121525, 0.121472, 0.119929, 0.119995, 0.119856, 0.119648, 0.119712, 0.119578, 0.119641, 0.119699, 0.119357, 0.119413, 0.119419, 0.119306, 0.119359, 0.119409, 0.119455, 0.119355, 0.118983, 0.119031, 0.118928, 0.118361, 0.116868, 0.116707, 0.116761, 0.116832, 0.116681, 0.116751, 0.116819, 0.113190, 0.113180
7.247545, 7.795040, 7.324523, 7.315019, 7.317722, 7.234101, 7.234325, 1.474374, 1.490537, 1.485407, 1.484126, 1.488573, 1.483470, 0.875913, 0.883330, 0.877542, 0.892462, 0.887929, 0.601759, 0.578720, 0.579423, 0.578895, 0.578952, 0.592058; 0.435930, 0.435089, 0.433110, 0.455320, 0.453607, 0.452093, 0.450713, 0.453073, 0.454490, 0.460269, 0.463632, 0.482392, 0.481026, 0.473999, 0.465429, 0.463668, 0.464742, 0.463995, 0.462970, 0.467459, 0.403476, 0.403934, 0.403049, 0.403218, 0.410424, 0.409597, 0.409531
0.052412, 0.108943; 0.108943, 0.000328, 0.000552, 0.080897, 0.080039, 0.080372, 0.080561, 0.080810, 0.066711, 0.067207, 0.067202, 0.071428, 0.066497, 0.066402, 0.066457, 0.066308, 0.066365, 0.066287, 0.066329, 0.062205, 0.062263, 0.062312, 0.062702, 0.062774, 0.067277, 0.067428, 0.067616, 0.067742, 0.065464, 0.051522, 0.075202, 0.076007, 0.076693, 0.074632, 0.075370, 0.057708, 0.057340, 0.060685, 0.058318, 0.058703, 0.058194, 0.057582, 0.057901, 0.059621, 0.056918, 0.057218, 0.057495, 0.057794, 0.062716
1.937719, 0.604858, 1.371882, 4.320766, 1.258720, 4.455306, 3.680556, 2.969358, 3.083829; 1.950132, 1.952428, 2.010086, 1.946185, 1.988153, 1.345136, 1.166053, 1.167074, 1.195839, 1.021806, 1.040472, 1.043642, 1.060725, 1.061822, 1.075119, 0.787907, 0.766156, 0.670375, 0.678506, 0.680034, 0.687807, 0.606485, 0.612504, 0.527289, 0.531370, 0.535948, 0.433200, 0.437843, 0.371291, 0.372762, 0.376301, 0.377334, 0.380571, 0.382183, 0.385114, 0.373271, 0.375612, 0.376895, 0.378825, 0.380088, 0.262365, 0.221262
0.385220, 0.615802; 0.385220, 0.039555, 0.039874, 0.040002, 0.325794, 0.315448, 0.317358, 0.318976, 0.316444, 0.317787, 0.318976, 0.316977, 0.319773, 0.320604, 0.319139, 0.319869, 0.320452, 0.321048, 0.321611, 0.320681, 0.321192, 0.321695, 0.321083, 0.321529, 0.321956, 0.318398, 0.318741, 0.318499, 0.318911, 0.319218, 0.318695, 0.317112, 0.295673, 0.295052, 0.295412, 0.295749, 0.295172, 0.295488, 0.294956, 0.295277, 0.295570, 0.295070, 0.295549, 0.295818, 0.129354, 0.128832, 0.128117, 0.128861, 0.128371
0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000000, 0.000000, 0.000000; 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, -0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000
23.025851, 23.025851, 23.025851, 23.025851, 3.044445, 3.043369, 3.316401, 3.345418, 3.555266, 3.598007, 3.603473; 2.993583, 2.982271, 3.071569, 3.065741, 3.057436, 3.331032, 3.329309, 3.363750, 3.375321, 3.371333, 3.370827, 3.367286, 3.358480, 3.360598, 3.510646, 3.506200, 3.366725, 3.383822, 3.382542, 3.381308, 3.409562, 3.415568, 3.102145, 3.102133, 3.112317, 3.149847, 3.147254, 3.155558, 3.126771, 3.124884, 2.478002, 2.475187, 2.498517, 2.547491, 2.544534, 2.592205, 2.723997, 2.722381, 2.721749, 2.721716
0.008406, 0.027321; 0.027195, 0.027150, 0.027115, 0.027172, 0.027157, 0.027139, 0.027209, 0.027214, 0.012823, 0.011777, 0.012305, 0.012726, 0.013107, 0.021292, 0.021563, 0.021753, 0.025766, 0.025972, 0.026151, 0.025766, 0.025944, 0.026103, 0.045307, 0.045753, 0.046255, 0.045135, 0.042057, 0.042428, 0.041659, 0.042014, 0.042353, 0.041654, 0.041979, 0.042089, 0.042371, 0.041723, 0.042012, 0.042289, 0.044893, 0.045149, 0.040881, 0.040429, 0.040635, 0.040732, 0.040316, 0.036396, 0.036604, 0.036168, 0.023351
0.093915, 0.148427, 0.148427, 0.148427, 0.148427, 0.148434; 0.148430, 0.061748, 0.056917, 0.060295, 0.060856, 0.060691, 0.066381, 0.066297, 0.066369, 0.067782, 0.067668, 0.067737, 0.079207, 0.080985, 0.080726, 0.080581, 0.080281, 0.080407, 0.080523, 0.080491, 0.080317, 0.086791, 0.092159, 0.110702, 0.110945, 0.110770, 0.100427, 0.100721, 0.100771, 0.100934, 0.100888, 0.101030, 0.101656, 0.101597, 0.101681, 0.101125, 0.102551, 0.105025, 0.105134, 0.105100, 0.108051, 0.108141, 0.108374, 0.108484, 0.108453
