1.351121, 1.308415, 1.281167, 1.390360; 1.610679, 1.623149, 1.520589, 1.517891, 1.543598, 1.531666, 1.464412, 1.108709, 1.146209, 1.141866, 1.110630, 1.092229, 1.073405, 1.129157, 1.147381, 1.120399, 1.190513, 1.197470, 1.228930, 1.276999, 1.301213, 1.208945, 1.203270, 1.180254, 1.174336, 1.147515, 1.160154, 1.141289, 1.146553, 1.138062, 1.141385, 1.172086, 1.190576, 1.177182, 1.177133, 1.167869, 1.174271, 1.177013, 1.176146, 1.189563, 1.194729, 1.219966, 1.245015, 1.246162, 1.238624, 1.228080, 1.230339
0.185997, 0.185997; 0.817330, 0.208431, 0.143746, 0.488035, 0.295182, 0.149365, 0.012974, 0.124795, 0.662291, 0.619703, 0.665277, 0.672016, 0.558183, 0.561639, 0.383917, 0.410640, 0.278610, 0.265578, 0.093163, 0.115785, 0.138707, 0.154741, 0.255943, 0.250281, 0.277081, 0.277256, 0.294265, 0.290742, 0.304104, 0.308889, 0.251529, 0.281144, 0.278613, 0.278229, 0.276227, 0.273881, 0.238577, 0.245888, 0.245657, 0.255507, 0.267380, 0.283969, 0.302958, 0.325632, 0.325118, 0.322033, 0.447501, 0.480152, 0.493101
42.310991, 60.704825, 40.974811, 4.819382, 5.748470, 5.900004, 6.715659, 7.329524, 7.685057, 7.823320, 7.346516, 12.983454, 13.124788, 13.372006, 13.326637, 13.613456, 13.598534, 13.779682, 13.876850, 14.042427, 14.189159, 14.266630, 14.302614, 14.541579; 45.062562, 45.051531, 44.140439, 44.122442, 44.098128, 43.585125, 43.466562, 43.514912, 43.492607, 43.476136, 43.181003, 43.149159, 43.192512, 45.527903, 45.522449, 45.506685, 45.278662, 45.261840, 45.439687, 45.193790, 45.226959, 45.220440, 45.495637, 45.482146, 45.516921, 45.510762, 46.731800
0.891925, 0.724871; 0.822314, 0.333135, 0.394190, 0.254357, 0.152365, 0.176968, 0.078421, 0.135983, 0.283720, 0.304906, 0.282029, 0.283858, 0.304177, 1.028366, 1.028453, 1.087989, 1.045846, 1.192778, 1.185465, 1.196603, 1.205512, 1.201908, 1.210180, 1.202760, 1.194593, 1.168385, 1.186375, 1.181849, 1.174009, 1.169785, 1.175346, 1.168783, 1.166345, 1.182692, 1.181070, 1.057359, 1.046089, 1.069976, 1.055210, 1.049970, 1.044820, 1.066595, 1.036967, 1.033109, 1.065886, 1.059534, 1.038818, 1.021434, 1.031786
22.453878, 3.692270, 4.589072, 5.958331, 4.654553, 5.055291, 4.823482, 5.147380, 5.018283, 5.093169, 4.569140; 2.283102, 2.575600, 2.489408, 2.538038, 2.452687, 2.512251, 2.510732, 2.412550, 2.468459, 2.472895, 2.507168, 2.486195, 4.916900, 4.910233, 4.964761, 4.937263, 4.934887, 4.860625, 4.858059, 4.870780, 4.804283, 4.777017, 4.759295, 4.381144, 4.372435, 4.368664, 4.339468, 4.270794, 4.269365, 4.277630, 4.284467, 4.284494, 4.286992, 4.296859, 4.284167, 4.290748, 4.268879, 4.281601, 4.226064, 4.193772
1.880050, 0.641971; 1.389054, 2.165304, 2.553999, 2.209656, 2.148138, 2.076439, 2.128491, 1.816232, 1.862727, 1.760513, 1.840755, 1.610977, 1.544376, 1.445895, 1.361897, 1.395419, 1.457404, 1.409149, 1.355685, 1.388506, 1.413353, 1.441562, 1.426120, 1.436977, 1.369411, 1.347222, 1.399045, 1.422413, 1.437441, 1.397868, 1.419399, 1.384567, 1.358189, 1.349224, 1.326640, 1.298422, 1.276607, 1.247691, 1.240449, 1.299470, 1.140879, 1.087009, 1.130233, 1.113710, 1.128694, 1.120432, 1.159466, 1.153810, 1.160347
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000; 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 21.950495, 21.951129, 21.952109, 21.822444, 21.824486, 21.826058, 21.827689, 21.828089, 21.828711, 53.426411, 53.387923, 53.338652, 53.299905, 53.257586, 53.216994, 53.171954, 53.129436, 53.094857
46.051702, 46.051702, 46.051702, 23.265175, 23.553265, 23.806197, 24.570889, 25.073093, 25.056939, 25.095250, 25.153233; 25.091440, 25.151191, 25.208117, 25.262880, 25.313852, 25.352079, 25.372481, 25.455052, 25.494888, 25.518915, 25.177955, 25.244762, 25.306975, 25.330766, 25.359517, 25.414443, 25.464417, 25.464845, 25.557714, 25.579856, 25.600971, 25.622091, 25.426586, 25.433375, 25.453269, 25.472479, 25.479774, 25.499256, 25.506052, 25.521976, 25.504639, 29.164395, 29.188937, 29.202573, 29.230891, 29.252452, 29.273544, 29.294113, 29.314327, 29.333738
0.295538, 1.801603; 0.500374, 0.505542, 0.507425, 0.531676, 0.528592, 0.521764, 0.591412, 0.589950, 0.584950, 0.589581, 0.613926, 0.619530, 0.615915, 0.557974, 0.552644, 0.554779, 0.549241, 0.548871, 0.550052, 0.546126, 0.544206, 0.545607, 0.538931, 0.536514, 0.529841, 0.526671, 0.525576, 0.524800, 0.567471, 0.562058, 0.559896, 0.584240, 0.581938, 0.517899, 0.515079, 0.516554, 0.512279, 0.511789, 0.507463, 0.502753, 0.495043, 0.495958, 0.495606, 0.321691, 0.332957, 0.334783, 0.342706, 0.341411, 0.350671
1.235976, 0.781240, 1.014512, 1.456922, 0.980422, 0.984654, 0.995294; 0.965165, 1.074738, 0.978950, 0.915833, 0.941268, 0.958577, 1.061927, 1.146758, 0.904171, 0.926256, 0.935068, 0.953325, 0.983102, 1.017645, 1.055437, 1.059878, 1.049164, 1.012130, 1.019051, 1.071422, 1.082283, 0.921333, 0.940128, 0.960255, 0.968147, 0.977984, 0.991003, 0.996725, 1.003498, 1.016666, 1.023044, 1.031279, 1.035125, 1.063934, 1.056731, 1.060004, 1.063208, 1.085693, 1.088502, 1.092006, 1.094678, 1.033981, 1.040057, 1.053258
74.506507, 74.259508, 74.714294, 73.043520, 53.496557, 39.635851, 39.872555, 40.035744, 40.572078, 40.625470, 40.727754, 41.605965, 41.742102, 41.361406, 42.247049, 40.591433, 40.571536, 41.490190, 38.736641, 38.736637, 56.085840, 30.581997, 30.628484; 30.579528, 30.377160, 30.384506, 28.261900, 28.230365, 28.109867, 28.048368, 45.848483, 63.118797, 63.173684, 64.055059, 63.718127, 64.148330, 64.059940, 62.206442, 62.243011, 62.152304, 62.160139, 62.202491, 62.103173, 62.378442, 61.761254, 61.674201, 61.698060, 61.728619, 61.632114, 61.615454, 61.646758
212.243294, 61.476650, 61.476650, 214.728477, 215.155587, 212.502855, 213.081022, 212.310663, 212.719106, 213.650227, 212.897727, 212.766272, 212.429197, 213.378437, 214.346577, 213.845177, 214.876289, 215.286190, 215.209207, 215.222196, 215.005878; 214.243500, 214.032180, 213.819284, 213.775460, 213.627435, 213.777898, 213.382065, 213.349717, 213.411978, 213.168549, 213.009232, 212.923601, 212.593373, 212.362590, 212.261790, 212.138838, 212.000647, 212.367336, 213.085162, 212.943196, 213.474384, 213.853937, 213.795376, 213.796353, 214.572870, 214.373958, 214.550077, 214.581233, 214.765634, 214.587722
0.143212, 0.201629; 1.089924, 0.817116, 0.666286, 0.560287, 0.728685, 0.669282, 0.652015, 0.594153, 0.941914, 0.855810, 0.766477, 0.859373, 0.911812, 0.876421, 0.833575, 0.848971, 0.760172, 0.809781, 0.790797, 0.810620, 0.803518, 0.753366, 0.728889, 0.694582, 0.748182, 0.726999, 0.737615, 0.734589, 0.725397, 0.745821, 0.761051, 0.746246, 0.721902, 0.748079, 0.764492, 0.741623, 0.735729, 0.719477, 0.746897, 0.723538, 0.707689, 0.743216, 0.770610, 0.761063, 0.751105, 0.729337, 0.691165, 0.681144, 0.664152
1.314212, 0.531615; 2.971604, 2.472962, 2.807742, 2.698871, 3.197549, 3.031230, 3.047940, 3.133927, 3.100390, 3.631150, 3.471047, 3.321071, 3.246484, 3.330334, 3.398433, 3.437307, 3.158567, 3.196379, 3.121117, 3.159129, 3.177426, 3.114255, 3.107100, 3.009770, 2.966856, 2.918801, 3.009461, 2.952304, 2.983800, 3.013527, 2.954375, 2.979435, 2.933238, 2.920523, 2.878064, 2.895193, 2.856821, 2.843793, 2.821303, 2.799806, 2.788012, 2.746236, 2.760207, 2.788601, 2.746585, 2.761128, 2.781562, 2.767344, 2.777327
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 22.001150, 21.903091, 21.747070, 21.666979, 21.610454, 21.488726, 21.703514, 21.607285, 40.603976, 40.616441, 51.678945, 51.616347; 60.324031, 60.191296, 60.078098, 58.612039, 58.509999, 58.413841, 58.320331, 58.226894, 58.135873, 57.901466, 58.355212, 58.328079, 58.703870, 58.635216, 58.540582, 58.471680, 58.763878, 58.739805, 59.166250, 59.104221, 59.044549, 58.980423, 58.912070, 58.897167, 60.053803, 59.997387, 59.911917, 59.744129, 59.697881, 59.647240, 59.594650, 55.905842, 55.850583
0.111406, 1.055867; 0.208569, 0.121305, 0.085165, 0.270701, 0.231686, 0.233570, 0.186795, 0.266576, 0.250005, 0.340743, 0.483486, 0.413958, 0.365648, 0.307713, 0.386812, 0.375012, 0.338670, 0.354545, 0.333613, 0.379358, 0.483058, 0.515569, 0.487046, 0.528567, 0.550238, 0.531193, 0.517877, 0.521170, 0.498082, 0.492272, 0.514261, 0.507908, 0.534361, 0.528287, 0.521880, 0.501799, 0.491567, 0.510510, 0.508121, 0.486207, 0.503797, 0.503411, 0.507338, 0.504420, 0.498678, 0.487954, 0.477641, 0.479472, 0.488370
0.093351, 1.978057, 1.482986; 0.914293, 0.836523, 0.737273, 0.645339, 0.686314, 0.641249, 0.626018, 0.789806, 0.748928, 0.712871, 0.646064, 0.629984, 0.642562, 0.673698, 0.676457, 0.662633, 2.154908, 2.122497, 2.108689, 2.092717, 2.092092, 2.064507, 2.046804, 2.043023, 2.038785, 2.018422, 2.002375, 1.987464, 1.988738, 1.979228, 1.967593, 1.958432, 1.954855, 1.947147, 1.941315, 1.927203, 1.922928, 1.917649, 1.909039, 1.900834, 1.903519, 1.893972, 1.885158, 1.876811, 1.475673, 1.473264, 1.470457, 1.469927
0.742668, 1.133095; 2.398218, 2.725964, 2.491488, 2.369359, 2.019126, 1.946596, 1.910177, 1.848740, 1.828050, 1.696110, 1.703539, 1.559249, 1.551003, 1.577891, 1.553631, 1.482493, 1.473009, 1.473269, 1.400937, 1.449311, 1.423371, 1.393597, 1.361768, 1.330972, 1.323571, 1.307517, 1.269309, 1.263214, 1.249683, 1.193438, 1.166779, 1.164018, 1.166103, 1.184313, 1.177725, 1.159949, 1.158315, 1.236377, 1.230755, 1.224919, 1.220467, 1.244573, 1.239774, 1.241199, 1.426144, 1.422626, 1.424463, 1.413451, 1.750771
0.000000, 74.427163, 71.608522, 69.984861, 68.823258, 67.057143, 66.554788, 66.097220, 65.607723, 65.165224, 72.555794, 73.148959, 73.471106, 73.204505, 72.908663, 72.554921, 72.866060, 72.633973, 72.395809, 72.230291; 73.187601, 73.026758, 72.840062, 73.275382, 73.109367, 73.588170, 73.879644, 73.742719, 73.608010, 73.703850, 76.067279, 73.802414, 73.800490, 73.685650, 73.581271, 74.001562, 73.892668, 73.786621, 72.616184, 72.521943, 74.868562, 74.775784, 74.682698, 74.873051, 75.041189, 76.283715, 76.262298, 76.263533, 76.247316, 76.551011, 76.534421
228.961257, 232.309317, 139.081639, 120.619621, 263.066274, 258.882381, 255.046656, 251.573566, 259.996596, 259.964079, 259.622947, 258.869722, 258.220454, 256.959220, 256.757174, 255.518030, 254.512161, 253.877653, 253.704972, 253.389942, 252.908985, 251.597324, 260.120898, 259.468848, 259.341346, 261.118598, 261.085913, 261.914043, 261.496795, 260.925854, 260.122693, 259.373512, 259.185464, 256.068100, 255.561164, 255.519754, 255.522000, 255.477132, 255.339479, 254.956685, 254.362951; 254.066262, 253.454751, 253.036081, 252.485151, 252.157609, 251.992764, 251.404525, 250.926977, 250.694665, 250.715252
0.390887, 3.251406, 1.046458; 0.714469, 0.578897, 0.541043, 0.520339, 0.502430, 0.490250, 0.347688, 0.357552, 0.418725, 0.415495, 0.347887, 0.395066, 0.393515, 0.433867, 0.460688, 0.492265, 0.486067, 0.493426, 0.531116, 0.556539, 0.585759, 0.624734, 0.606691, 0.597836, 0.590567, 0.605841, 0.598200, 0.759723, 0.748604, 0.762152, 0.773780, 0.610175, 0.624594, 0.317362, 0.330249, 0.343668, 0.344088, 0.344602, 0.371922, 0.236706, 0.247231, 0.259832, 0.272828, 0.273064, 0.203270, 0.213377, 0.060185, 0.069943
63.491553, 66.304964, 60.402206, 60.010832, 60.494928, 61.098070; 62.014634, 61.807225, 62.488272, 63.183427, 63.539501, 63.486030, 63.842737, 63.876162, 63.727210, 63.756030, 63.791175, 63.771738, 63.676354, 63.825161, 63.738200, 63.940337, 63.797273, 63.798356, 63.552796, 63.543692, 63.599001, 63.535225, 63.562181, 63.487975, 63.730656, 63.641131, 63.644333, 63.615258, 63.685728, 63.693410, 63.745894, 63.732517, 63.714260, 63.706990, 63.691957, 63.710084, 63.662647, 63.694949, 63.694220, 63.727053, 63.689668, 63.676399, 63.681264, 63.678510, 63.679197
19.296535, 19.296535, 19.296535, 19.296535, 19.296535, 19.585838, 19.216859, 19.177555, 19.130608, 83.162294, 82.150484, 81.813226, 81.216975, 79.503646, 79.467239, 78.999669, 78.871734, 78.483714, 78.098335, 78.049261, 77.761781; 79.087787, 79.026748, 78.828035, 82.643863, 82.568769, 82.392134, 82.325586, 81.958582, 81.895117, 81.766340, 81.741105, 81.717279, 81.225087, 81.119327, 81.081585, 80.814031, 80.740202, 80.533613, 80.495164, 80.081936, 79.946355, 79.936444, 80.361620, 80.228848, 80.153886, 80.026146, 80.008362, 80.045856, 80.404103, 80.323374
19.780595, 20.416584, 20.416584, 20.416584, 20.778117, 20.703469, 20.650537, 20.797325, 20.776760; 15.494302, 15.582494, 15.279693, 15.116799, 15.180434, 15.225298, 14.805845, 14.738397, 14.780821, 14.538756, 14.555991, 14.593800, 14.594632, 14.613790, 14.631184, 14.644675, 14.582515, 14.588617, 14.608280, 14.632448, 14.534581, 14.556172, 14.587419, 13.271091, 13.291209, 13.303451, 13.332226, 13.324386, 13.347656, 13.355368, 13.376422, 13.360518, 13.337797, 13.351271, 13.368612, 13.387795, 13.306086, 13.323103, 13.339855, 13.291965, 13.303989, 13.298270
1.130165, 0.880704, 0.936804, 0.752206, 0.791481, 0.696748, 0.691547; 0.871323, 0.827096, 0.990556, 1.005093, 1.015608, 1.045655, 1.046839, 1.048537, 1.032781, 1.033900, 1.035617, 0.973408, 0.976912, 0.970674, 0.957996, 0.942976, 0.946049, 0.948977, 0.951589, 0.953982, 0.935777, 0.931578, 0.939911, 0.926701, 0.902149, 0.891933, 0.881034, 0.884237, 0.887121, 0.881658, 0.884778, 0.887323, 0.876391, 0.917551, 0.918790, 0.905464, 0.896129, 0.897761, 0.898500, 0.896997, 0.889469, 0.886099, 0.887288, 0.888473
2.032626, 3.331909; 2.422463, 1.621555, 1.900305, 1.873598, 1.812852, 1.939500, 2.107566, 2.237528, 2.653612, 2.555058, 2.470472, 2.422300, 2.505416, 2.534679, 2.559371, 2.493375, 2.486864, 2.539136, 2.503531, 2.450015, 2.401028, 2.411750, 2.459191, 2.455479, 2.440713, 2.501743, 2.636591, 2.604834, 2.629438, 2.599319, 2.629175, 2.555392, 2.620907, 2.602363, 2.603538, 2.580194, 2.608093, 2.579747, 2.610542, 2.614260, 2.640350, 2.658983, 2.637404, 2.617488, 2.734284, 2.741230, 2.747191, 2.748546, 2.758733
1.043171, 1.593783, 0.862550, 2.969740, 2.624134, 2.390316, 2.239637; 2.128796, 2.268242, 2.131291, 2.065311, 2.011018, 1.934789, 1.888521, 1.851971, 1.820771, 1.787546, 1.834609, 1.887380, 1.861227, 2.225308, 2.335509, 2.300203, 2.348203, 2.573567, 2.486543, 2.793073, 2.789465, 2.754543, 3.178371, 3.230966, 3.228086, 3.188895, 3.164218, 3.156202, 3.093128, 3.064372, 3.039185, 3.016124, 2.997745, 3.013051, 3.017058, 2.986917, 2.987634, 3.068610, 3.051340, 3.031025, 3.016469, 2.980320, 2.948282, 3.044238
0.069063, 0.818240; 0.745132, 0.887563, 0.944212, 1.095469, 1.057452, 1.070898, 1.003190, 0.986817, 0.974508, 0.960295, 0.956223, 0.918877, 0.943050, 0.339695, 0.339243, 0.382557, 0.417250, 0.320160, 0.357404, 0.194249, 0.041062, 0.260380, 0.338781, 0.316705, 0.264831, 0.276652, 0.252979, 0.229181, 0.239156, 0.153197, 0.118473, 0.101514, 0.154574, 0.145273, 0.121712, 0.220343, 0.195142, 0.180928, 0.240208, 0.204044, 0.195741, 0.192435, 0.179130, 0.161267, 0.266282, 0.267206, 0.267508, 0.264781, 0.253745
7.192433, 7.540740, 7.480503; 6.665288, 6.483611, 6.653009, 6.761004, 6.402066, 6.590157, 6.689731, 6.781818, 6.489655, 6.379795, 6.457462, 6.485888, 6.605566, 6.340476, 6.655827, 6.605587, 6.659411, 6.652148, 7.128331, 7.132794, 7.150841, 7.124918, 7.052130, 7.077422, 7.235714, 7.240639, 7.246165, 7.250446, 7.247625, 7.204122, 7.196500, 7.197202, 7.288292, 7.289696, 7.290681, 7.274096, 7.273985, 7.278957, 7.279945, 7.270146, 7.269334, 7.242522, 7.245358, 7.239087, 7.230022, 7.233049, 7.235188, 7.227633
0.652609, 1.604618; 0.450895, 0.823045, 0.831824, 0.938271, 0.468189, 0.984958, 1.025139, 1.042456, 0.958033, 0.954194, 0.985153, 1.017663, 1.031287, 0.891644, 0.878204, 0.911637, 0.918397, 0.963301, 0.958768, 0.931588, 0.946363, 0.938625, 0.231279, 0.222663, 0.291200, 0.277578, 0.328854, 0.341403, 0.383394, 0.384888, 0.363301, 0.364379, 0.360290, 0.387043, 0.408540, 0.413923, 0.416000, 0.443782, 0.450087, 0.480272, 0.456045, 0.458951, 0.277876, 0.281027, 0.277884, 0.296913, 0.293117, 0.303207, 0.306857
28.148358, 61.493410, 38.788501, 4.621648, 4.755983, 4.594632, 26.914953, 27.756412; 27.544466, 26.981554, 26.808747, 26.264711, 26.474002, 26.707323, 26.621729, 26.431751, 25.842339, 29.003489, 28.808492, 28.894108, 28.937756, 29.435356, 28.866312, 28.234588, 28.173157, 28.244877, 28.201308, 28.188225, 28.242713, 28.234774, 28.474514, 28.294968, 27.992204, 27.913695, 28.078281, 28.040186, 28.050807, 27.744137, 27.739684, 27.468649, 27.424971, 27.548810, 27.517499, 27.608228, 27.725991, 27.733251, 27.703930, 28.036546, 28.170986, 27.671222, 27.632751
1.808635, 1.068656, 1.068656; 0.609854, 0.612202, 0.603559, 0.574249, 0.581245, 0.586446, 0.540155, 0.545572, 0.526985, 0.506200, 0.496179, 0.466177, 0.462242, 0.468316, 0.465232, 0.287465, 0.296459, 0.530561, 0.525564, 0.526464, 0.525743, 0.620368, 0.650055, 0.650680, 0.645750, 0.644990, 0.644053, 0.639186, 1.054684, 1.060030, 1.057718, 1.053990, 1.052383, 1.059431, 1.057015, 1.065915, 1.064466, 1.063583, 1.113049, 1.123667, 1.123629, 1.124046, 1.121806, 1.119596, 1.134552, 1.133283, 1.131948, 1.142480
1.686399, 2.433613, 2.433613, 2.204714; 2.274032, 2.301395, 0.630148, 0.856309, 0.797236, 0.755818, 0.733573, 0.157661, 0.294795, 0.273003, 0.246840, 0.215741, 0.172716, 0.194422, 0.215254, 0.333583, 0.354884, 0.374750, 0.375809, 0.629657, 0.330005, 0.346332, 0.456708, 0.463783, 0.490149, 0.493714, 0.501735, 0.507417, 0.515843, 0.324601, 0.337205, 0.353675, 0.387202, 0.397438, 0.408545, 0.419293, 0.428545, 0.475406, 0.483518, 0.449142, 0.471237, 0.480130, 0.431724, 0.486627, 0.525834, 0.535138, 0.783396
2.050612, 1.792783, 1.605410; 2.293608, 1.963212, 1.946379, 1.822124, 1.756766, 1.464781, 2.991735, 3.004903, 3.037196, 3.065771, 3.031940, 2.807154, 2.822074, 3.713466, 3.537665, 3.486258, 3.484887, 3.330463, 3.206149, 3.207628, 3.191188, 3.181511, 3.139429, 3.135501, 2.964094, 2.889858, 3.110639, 3.103424, 3.071326, 3.069648, 3.069003, 3.064575, 3.061250, 3.020907, 3.015073, 3.012019, 3.008108, 3.009477, 3.037832, 2.951755, 2.947487, 2.942475, 2.936873, 2.929737, 2.871749, 2.873198, 2.872644, 2.872861
1.133713, 1.575546, 1.575546, 1.168901, 1.345377; 1.631375, 1.769871, 1.671352, 1.526199, 1.644103, 1.712918, 1.550839, 1.438159, 1.532112, 1.666934, 1.578019, 1.474524, 1.457289, 1.670440, 1.629615, 1.577895, 1.525003, 1.736124, 1.722034, 1.771661, 1.767967, 1.695813, 1.725941, 1.698353, 1.651915, 1.629675, 1.596200, 1.621212, 1.687088, 1.671043, 1.685150, 1.687882, 1.682056, 1.632663, 1.626261, 1.609776, 1.652177, 1.639534, 1.642034, 1.638876, 1.629649, 1.606732, 1.568870, 1.590709, 1.575431, 1.543210
1.098729, 2.656874, 2.770471; 0.496746, 0.162832, 0.080878, 0.005391, 0.220800, 0.217655, 0.012157, 0.072327, 0.161088, 0.162061, 0.070266, 0.073763, 0.068122, 0.050545, 0.114815, 0.127487, 0.065848, 0.064878, 0.075220, 0.116437, 0.126966, 0.170796, 0.223091, 0.228965, 0.194749, 0.153097, 0.123077, 0.090966, 0.109029, 0.126059, 0.136879, 0.130141, 0.143326, 0.162921, 0.167862, 0.209779, 0.237156, 0.250233, 0.262262, 0.258687, 0.234795, 0.208094, 0.246637, 0.259472, 0.281759, 0.292526, 0.059802, 0.068294
0.998615, 0.577402, 0.497497; 0.606155, 0.602996, 0.953204, 0.843277, 0.798470, 0.768693, 0.765847, 0.796491, 0.778029, 0.770368, 0.812157, 0.854915, 0.769092, 0.751698, 0.787793, 0.778901, 0.782232, 0.772191, 0.765486, 0.761400, 0.791824, 0.813259, 0.821184, 0.813167, 0.806294, 0.827634, 0.822538, 0.817077, 0.806055, 0.824941, 0.865370, 0.879934, 0.873132, 0.869828, 0.858149, 0.858900, 0.873961, 0.869934, 0.862139, 0.870058, 0.871878, 0.883518, 0.878463, 0.839305, 0.834986, 0.829988, 0.826274, 0.831245
2.684403, 6.576223; 3.323385, 2.463698, 2.392504, 2.854975, 3.151183, 3.079408, 3.194123, 3.319855, 3.153293, 3.078940, 3.156393, 3.075607, 3.127670, 3.253697, 3.245797, 3.019053, 2.840735, 2.850185, 2.788219, 2.796059, 2.770112, 2.787191, 2.716195, 2.776179, 2.659475, 2.681377, 2.647980, 2.705132, 0.677973, 0.673113, 0.344637, 0.360346, 0.385394, 0.401693, 0.433922, 0.449574, 0.473227, 0.460274, 0.469156, 0.475168, 0.485454, 0.493793, 0.511247, 0.518972, 0.529449, 0.538765, 0.577398, 0.577072, 0.596411
0.046919, 0.046919; 1.160305, 0.478876, 0.218426, 0.131240, 0.418298, 0.243431, 0.210838, 0.086998, 0.278221, 0.197253, 0.105568, 0.051554, 0.023697, 0.029724, 0.001451, 0.330463, 0.281495, 0.227727, 0.300461, 0.367044, 0.343977, 0.282146, 0.326316, 0.300946, 0.282752, 0.265391, 0.239428, 0.180359, 0.171232, 0.154732, 0.117455, 0.106444, 0.108556, 0.158465, 0.150368, 0.118284, 0.102582, 0.138101, 0.131203, 0.113787, 0.050073, 0.079322, 0.069411, 0.045172, 0.083166, 0.074412, 0.055341, 0.028822, 0.083100
