0.149630, 0.158785, 0.152669, 0.174338; 0.162323, 0.191899, 0.181576, 0.203196, 0.214791, 0.206105, 0.203263, 0.115046, 0.122390, 0.123216, 0.115228, 0.117209, 0.119779, 0.126820, 0.130683, 0.125999, 0.136814, 0.137803, 0.142045, 0.144700, 0.150720, 0.128474, 0.128819, 0.127932, 0.126433, 0.129437, 0.130443, 0.132445, 0.132772, 0.130511, 0.134260, 0.140512, 0.141403, 0.139915, 0.140780, 0.138139, 0.138475, 0.141821, 0.142106, 0.145097, 0.141359, 0.145069, 0.148327, 0.148377, 0.148503, 0.148316, 0.148625
0.004068, 0.004068; 0.082215, 0.005252, 0.002489, 0.029143, 0.010580, 0.002688, 0.000020, 0.001841, 0.049162, 0.043253, 0.049590, 0.050560, 0.035333, 0.035758, 0.017021, 0.019421, 0.009054, 0.008237, 0.001028, 0.001586, 0.002271, 0.002823, 0.007656, 0.007325, 0.008956, 0.008967, 0.010086, 0.009849, 0.010762, 0.011098, 0.007398, 0.009217, 0.009054, 0.009030, 0.008902, 0.008753, 0.006663, 0.007073, 0.007060, 0.007631, 0.008347, 0.009401, 0.010682, 0.012314, 0.012276, 0.012048, 0.022978, 0.026364, 0.027767
7.247545, 7.795040, 1.318888, 0.612373, 0.803136, 0.844223, 1.017152, 1.066089, 1.096577, 1.119159, 1.163761, 1.147103, 1.166909, 1.207766, 1.165401, 1.237272, 1.217912, 1.253852, 1.266016, 1.300923, 1.330137, 1.338478, 1.334870, 1.404539; 1.420934, 1.430436, 1.164316, 1.157575, 1.163164, 1.012874, 0.987110, 1.006102, 1.001006, 1.007336, 1.095818, 1.013818, 1.027206, 1.035556, 1.037801, 1.043317, 1.127766, 1.133963, 1.162662, 1.153522, 1.163490, 1.163154, 1.237838, 1.245107, 1.235251, 1.240464, 1.266016
0.052412, 0.033271; 0.029082, 0.005394, 0.007436, 0.003208, 0.001181, 0.001583, 0.000319, 0.001012, 0.004572, 0.005309, 0.004516, 0.004577, 0.005282, 0.071907, 0.071920, 0.081581, 0.074668, 0.100363, 0.098977, 0.101093, 0.102804, 0.102110, 0.103707, 0.102274, 0.100709, 0.095785, 0.099149, 0.098296, 0.096829, 0.096044, 0.097078, 0.095858, 0.095407, 0.098455, 0.098150, 0.076521, 0.074707, 0.078582, 0.076173, 0.075329, 0.074505, 0.078027, 0.073258, 0.072650, 0.077910, 0.076874, 0.073551, 0.070828, 0.072442
2.070268, 0.957793, 1.280747, 1.804470, 0.897842, 1.056337, 0.827532, 0.924653, 0.812073, 0.807470, 0.747137; 0.166705, 0.223883, 0.211941, 0.218284, 0.204965, 0.217142, 0.209874, 0.205479, 0.216429, 0.210967, 0.217196, 0.215925, 0.915518, 0.909429, 0.922931, 0.908097, 0.916357, 0.897947, 0.896808, 0.893535, 0.875257, 0.869908, 0.860196, 0.818585, 0.809867, 0.812059, 0.805703, 0.740392, 0.734279, 0.732147, 0.732535, 0.725889, 0.723240, 0.725073, 0.724947, 0.725487, 0.711640, 0.712058, 0.695993, 0.691250
0.385220, 0.039548; 0.203026, 0.516621, 0.722092, 0.538600, 0.508223, 0.473806, 0.498685, 0.358295, 0.377819, 0.335558, 0.368531, 0.278171, 0.254348, 0.221115, 0.194668, 0.205012, 0.224875, 0.209329, 0.192782, 0.202856, 0.210661, 0.219708, 0.214731, 0.218224, 0.196962, 0.190228, 0.206148, 0.213545, 0.218374, 0.205778, 0.212583, 0.201633, 0.193541, 0.190830, 0.184091, 0.175849, 0.169613, 0.161532, 0.159541, 0.176151, 0.133491, 0.120427, 0.130852, 0.126812, 0.130473, 0.128447, 0.138166, 0.136734, 0.138389
0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, -0.000000; 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.293547, 0.293708, 0.293958, 0.262495, 0.262967, 0.263330, 0.263708, 0.263801, 0.263945, 0.214335, 0.215039, 0.214863, 0.215387, 0.215570, 0.215809, 0.215648, 0.215607, 0.216092
23.025851, 23.025851, 23.025851, 0.819952, 0.991229, 1.157581, 1.738385, 2.168655, 2.154360, 2.188303, 2.239950; 2.184921, 2.238126, 2.289132, 2.338479, 2.384646, 2.419412, 2.438015, 2.513641, 2.550310, 2.572482, 2.262070, 2.322124, 2.378405, 2.400014, 2.426190, 2.476382, 2.522250, 2.522644, 2.608371, 2.628899, 2.648505, 2.668145, 2.487510, 2.493737, 2.512002, 2.529668, 2.536383, 2.554337, 2.560606, 2.575310, 2.559303, 6.140699, 6.165189, 6.178797, 6.207057, 6.228575, 6.249626, 6.270156, 6.290332, 6.309708
0.008406, 0.210113; 0.024849, 0.025383, 0.025580, 0.028180, 0.027842, 0.027101, 0.035160, 0.034979, 0.034365, 0.034934, 0.038005, 0.038731, 0.038262, 0.031152, 0.030537, 0.030783, 0.030148, 0.030105, 0.030240, 0.029794, 0.029576, 0.029735, 0.028984, 0.028715, 0.027979, 0.027633, 0.027514, 0.027429, 0.032264, 0.031628, 0.031375, 0.034279, 0.033998, 0.026687, 0.026386, 0.026543, 0.026090, 0.026038, 0.025584, 0.025094, 0.024303, 0.024396, 0.024361, 0.010000, 0.010731, 0.010852, 0.011386, 0.011298, 0.011936
0.148427, 0.053567, 0.096575, 0.138224, 0.081183, 0.092804, 0.099782; 0.102648, 0.090466, 0.091804, 0.094564, 0.097777, 0.101219, 0.109984, 0.110690, 0.094643, 0.097612, 0.099798, 0.102259, 0.102131, 0.104918, 0.107184, 0.108493, 0.105753, 0.097313, 0.099016, 0.103558, 0.106174, 0.098226, 0.100797, 0.101176, 0.102263, 0.103986, 0.104525, 0.105346, 0.106613, 0.108701, 0.109674, 0.111191, 0.111754, 0.115540, 0.113575, 0.114263, 0.114772, 0.116715, 0.117351, 0.117985, 0.118459, 0.109760, 0.109659, 0.109852
1.146056, 1.007969, 1.216536, 0.919844, 0.311508, 0.338310, 0.349778, 0.370012, 0.421211, 0.474849, 0.483916, 0.638374, 0.679633, 0.590434, 0.671121, 0.392057, 0.398282, 0.513345, 0.303457, 0.306054, 0.311071, 0.120227, 0.123456; 0.121110, 0.113039, 0.113132, 0.103642, 0.102307, 0.096064, 0.093996, 0.097222, 0.102049, 0.101182, 0.107796, 0.103765, 0.106317, 0.105298, 0.084645, 0.083609, 0.082567, 0.083086, 0.084699, 0.083509, 0.084434, 0.083545, 0.082195, 0.083015, 0.082486, 0.081318, 0.080556, 0.080369
1.386294, 0.287682, 0.287682, 0.985899, 1.090821, 0.924415, 0.967498, 1.078057, 1.207475, 1.260287, 1.271168, 1.263715, 1.273321, 1.318027, 1.345759, 1.307752, 1.363623, 1.370607, 1.387066, 1.388599, 1.434612; 1.415267, 1.454831, 1.454319, 1.454083, 1.503192, 1.550725, 1.544416, 1.573351, 1.576249, 1.644302, 1.615859, 1.628176, 1.617115, 1.603649, 1.635059, 1.655536, 1.682384, 1.693803, 1.678003, 1.697092, 1.680389, 1.703065, 1.692376, 1.691566, 1.627621, 1.596645, 1.612883, 1.613868, 1.600577, 1.560757
0.002013, 0.004197; 0.134435, 0.073945, 0.048455, 0.033878, 0.058319, 0.048906, 0.046333, 0.038239, 0.099310, 0.081394, 0.064760, 0.082099, 0.092836, 0.085514, 0.077068, 0.080050, 0.063661, 0.072575, 0.069092, 0.072731, 0.071416, 0.062485, 0.058353, 0.052809, 0.061598, 0.058040, 0.059809, 0.059302, 0.057775, 0.061196, 0.063813, 0.061268, 0.057200, 0.061580, 0.064413, 0.060484, 0.059493, 0.056803, 0.061379, 0.057469, 0.054893, 0.060753, 0.065486, 0.063815, 0.062097, 0.058427, 0.052273, 0.050717, 0.048134
0.093878, 0.009216; 0.681027, 0.434615, 0.593403, 0.538741, 0.811972, 0.714468, 0.723985, 0.773951, 0.754267, 1.093139, 0.985060, 0.888256, 0.841809, 0.894105, 0.937634, 0.962896, 0.788572, 0.811265, 0.766403, 0.788906, 0.799851, 0.762375, 0.758185, 0.702338, 0.678400, 0.652101, 0.702164, 0.670379, 0.687801, 0.704454, 0.671517, 0.685373, 0.659945, 0.653034, 0.630230, 0.639378, 0.618981, 0.612135, 0.600413, 0.589322, 0.583284, 0.562168, 0.569183, 0.583585, 0.562343, 0.569647, 0.579997, 0.572785, 0.577843
0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.306678, 0.281700, 0.245591, 0.228688, 0.217390, 0.194743, 0.236266, 0.216772, 0.219202, 0.212730, 0.271806, 0.262035; 0.169820, 0.162451, 0.156437, 0.095131, 0.091978, 0.089103, 0.086392, 0.083762, 0.081277, 0.075138, 0.087874, 0.087100, 0.099604, 0.097359, 0.094330, 0.092194, 0.106133, 0.105306, 0.121535, 0.119041, 0.116690, 0.114212, 0.111625, 0.111093, 0.159530, 0.156497, 0.152007, 0.143562, 0.141326, 0.138918, 0.136460, 0.039291, 0.038572
0.001209, 0.122087; 0.004302, 0.001436, 0.000685, 0.007314, 0.005327, 0.005416, 0.003440, 0.007089, 0.006220, 0.011706, 0.024033, 0.017454, 0.013527, 0.009502, 0.015183, 0.014248, 0.011561, 0.012699, 0.011210, 0.014589, 0.023990, 0.027444, 0.024400, 0.028893, 0.031398, 0.029191, 0.027698, 0.028064, 0.025555, 0.024944, 0.027300, 0.026608, 0.029552, 0.028862, 0.028143, 0.025951, 0.024870, 0.026890, 0.026631, 0.024313, 0.026165, 0.026123, 0.026546, 0.026232, 0.025619, 0.024494, 0.023438, 0.023623, 0.024537
0.000722, 0.416849, 0.225270; 0.079766, 0.066000, 0.050479, 0.038102, 0.043385, 0.037595, 0.035740, 0.058411, 0.052185, 0.047009, 0.038192, 0.036218, 0.037757, 0.041718, 0.042080, 0.040286, 0.499145, 0.483549, 0.476973, 0.469419, 0.469124, 0.456214, 0.448016, 0.446275, 0.444326, 0.435020, 0.427752, 0.421051, 0.421621, 0.417371, 0.412198, 0.408147, 0.406571, 0.403184, 0.400630, 0.394484, 0.392631, 0.390349, 0.386639, 0.383121, 0.384271, 0.380191, 0.376443, 0.372911, 0.222889, 0.222107, 0.221198, 0.221027
0.038786, 0.098132; 0.534357, 0.709880, 0.581883, 0.520058, 0.362376, 0.333478, 0.319461, 0.296567, 0.289069, 0.243772, 0.246207, 0.201356, 0.198948, 0.206862, 0.199713, 0.179581, 0.176990, 0.177061, 0.158007, 0.170611, 0.163783, 0.156144, 0.148211, 0.140763, 0.139006, 0.135240, 0.126517, 0.125157, 0.122167, 0.110190, 0.104763, 0.104210, 0.104627, 0.108314, 0.106972, 0.103398, 0.103073, 0.119269, 0.118056, 0.116805, 0.115856, 0.121049, 0.120005, 0.120314, 0.164505, 0.163589, 0.164067, 0.161214, 0.262011
0.000000, 0.051293, 0.025190, 0.016751, 0.012516, 0.008039, 0.007089, 0.006321, 0.005592, 0.005006, 0.088706, 0.086694, 0.084997, 0.079702, 0.074147, 0.066620, 0.066158, 0.062558, 0.059044, 0.056750; 0.095689, 0.091979, 0.087821, 0.084953, 0.081526, 0.085029, 0.088051, 0.085119, 0.082326, 0.081426, 0.111927, 0.062813, 0.061984, 0.060229, 0.058677, 0.065233, 0.063478, 0.061814, 0.045969, 0.044901, 0.069053, 0.067463, 0.065904, 0.067479, 0.058392, 0.084245, 0.083910, 0.084060, 0.083834, 0.089126, 0.088847
