0.514809, 0.282287, 0.283032, 0.283104; 0.293616, 0.294167, 0.294479, 0.362621, 0.363327, 0.363812, 0.364243, 0.364592, 0.363309, 0.365956, 0.411595, 0.422112, 0.422287, 0.428264, 0.439176, 0.453822, 0.453941, 0.454134, 0.453417, 0.461488, 0.461575, 0.461240, 0.461294, 0.440260, 0.440137, 0.440113, 0.440167, 0.440398, 0.440488, 0.440441, 0.440397, 0.436159, 0.437144, 0.437130, 0.493688, 0.493675, 0.494028, 0.494002, 0.494045, 0.493604, 0.493485, 0.493796, 0.493774, 0.493752, 0.495180, 0.495149, 0.494489
0.197589, 0.314789; 0.308319, 0.306203, 0.304636, 0.308093, 0.307230, 0.306450, 0.307795, 0.307230, 0.307020, 0.307919, 0.307521, 0.307142, 0.306782, 0.307520, 0.307213, 0.306920, 0.307474, 0.307219, 0.297249, 0.297923, 0.297626, 0.297341, 0.297918, 0.297657, 0.297406, 0.297917, 0.297684, 0.297460, 0.297937, 0.297728, 0.297525, 0.289769, 0.289500, 0.289238, 0.288985, 0.289521, 0.288504, 0.288278, 0.288752, 0.288537, 0.288328, 0.153502, 0.151377, 0.149287, 0.153645, 0.151440, 0.149508, 0.154362, 0.152490
6.852625, 7.890830, 7.890830, 7.101828, 6.791341, 6.792561, 3.189444, 3.149869, 3.116131, 3.091058, 3.250121, 3.215588, 3.193960, 3.693277, 3.673878, 3.656508, 3.634750, 2.159932, 2.195833, 2.204685, 2.201725, 2.199403, 2.620163, 1.964318; 1.867482, 1.869148, 1.870815, 1.873534, 1.875287, 2.159047, 2.161438, 2.163766, 2.166097, 1.783233, 1.779759, 1.767406, 1.768029, 1.760151, 1.758253, 1.757163, 1.759903, 1.759875, 1.760052, 1.764717, 1.752347, 1.758983, 1.759086, 1.759222, 1.763380, 1.756462, 1.756633
0.293709, 0.078247; 0.406531, 0.481387, 0.508955, 0.406368, 0.334104, 0.355267, 0.374244, 0.389753, 0.347523, 0.443485, 0.450554, 0.433128, 0.429611, 0.478534, 0.482129, 0.472717, 0.476014, 0.414201, 0.415527, 0.410410, 0.413729, 0.416778, 0.413735, 0.415618, 0.417615, 0.422743, 0.420120, 0.421086, 0.421909, 0.422806, 0.398931, 0.398839, 0.399258, 0.404892, 0.405584, 0.406365, 0.406822, 0.405040, 0.401781, 0.402137, 0.366865, 0.365794, 0.364755, 0.365138, 0.365155, 0.360527, 0.358112, 0.358403, 0.357436
3.818408, 5.378307, 3.745381, 3.577789, 3.783416, 1.799485, 1.888081, 1.891448, 1.239461; 1.231085, 0.791726, 0.960848, 1.000375, 0.965968, 1.015388, 1.018229, 1.043858, 1.017837, 1.039762, 1.017565, 0.972943, 0.957937, 0.915545, 0.679792, 0.658099, 0.658536, 0.658915, 0.654962, 0.658145, 0.642398, 0.645582, 0.642267, 0.642974, 0.635881, 0.654100, 0.657297, 0.653995, 0.655123, 0.719436, 0.722237, 0.718542, 0.725362, 0.722004, 0.725233, 0.761348, 0.741104, 0.739489, 0.749233, 0.746686, 0.745304, 0.743332
1.015196, 0.590175; 0.266383, 0.960517, 0.961228, 0.960562, 0.960444, 0.960405, 0.960568, 0.960554, 0.960402, 0.960356, 0.960438, 0.987023, 0.909710, 0.502179, 0.497556, 0.489201, 0.508747, 0.500137, 0.493007, 0.882971, 0.883180, 0.883123, 0.867390, 0.867509, 0.867616, 0.867390, 0.848850, 0.849245, 0.848167, 0.848561, 0.848926, 0.849263, 0.846099, 0.846446, 0.846770, 0.846069, 0.849002, 0.849299, 0.790441, 0.790742, 0.790978, 0.790368, 0.790600, 0.790820, 0.790352, 0.790570, 0.790776, 0.790338, 0.790543
4.288378, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000; 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.372701, 1.374346, 1.374223, 1.374652, 1.374776, 1.372759, 1.374222, 1.363375, 1.364840, 1.357307, 1.358608, 1.358806, 1.339106
5.992556, 23.025851, 5.107159, 5.107159, 5.451566, 5.517113; 5.413958, 5.556035, 5.581049, 5.594137, 5.635107, 5.691035, 5.695803, 5.704269, 5.706213, 5.748331, 6.183762, 5.729724, 5.718403, 5.560828, 5.551213, 5.193433, 5.183773, 5.204932, 5.256869, 5.248004, 4.627985, 4.763616, 4.862126, 4.862422, 4.853799, 4.845250, 4.871589, 4.864340, 4.849337, 4.850259, 4.424238, 4.422965, 4.421488, 4.475779, 4.471146, 4.464456, 4.458668, 4.452909, 4.448072, 4.453532, 4.448278, 4.480840, 4.438739, 4.433817, 4.485517
0.123224, 0.230240; 0.229887, 0.222519, 0.021082, 0.207051, 0.207538, 0.207850, 0.210769, 0.213934, 0.215080, 0.214665, 0.214872, 0.141516, 0.139943, 0.152250, 0.154078, 0.154566, 0.153572, 0.191113, 0.191209, 0.191334, 0.191435, 0.192521, 0.192289, 0.192395, 0.192656, 0.192454, 0.192548, 0.192639, 0.192470, 0.206528, 0.206593, 0.206483, 0.206535, 0.054910, 0.102902, 0.101420, 0.102067, 0.106648, 0.105528, 0.107905, 0.108465, 0.107271, 0.107823, 0.108347, 0.107233, 0.107421, 0.107900, 0.106857, 0.107761
0.402031, 0.547479, 0.547464, 0.246206, 0.295273, 0.367568; 0.339980, 0.351285, 0.349773, 0.357727, 0.358559, 0.357807, 0.358639, 0.358133, 0.358002, 0.359241, 0.358882, 0.369155, 0.369736, 0.369906, 0.369462, 0.519325, 0.518543, 0.519363, 0.517607, 0.511932, 0.514917, 0.500135, 0.500268, 0.502035, 0.502234, 0.501597, 0.501769, 0.501580, 0.500999, 0.502247, 0.501716, 0.501922, 0.501948, 0.501489, 0.501543, 0.502707, 0.502831, 0.502423, 0.505773, 0.505422, 0.505486, 0.505360, 0.500486, 0.498283, 0.498039
