1.047934, 3.100174, 1.113459, 1.419442; 0.477642, 0.675895, 0.463747, 0.553139, 0.618393, 0.897856, 0.934767, 0.875879, 0.877364, 0.749215, 0.790079, 0.963973, 0.961265, 0.983265, 0.894379, 0.923115, 0.961712, 0.981313, 0.945246, 0.962286, 0.978527, 0.979602, 0.990932, 1.078639, 1.095825, 1.094159, 1.104633, 1.115050, 1.132018, 1.140960, 1.103917, 1.103752, 1.091123, 1.104628, 1.158465, 1.167013, 1.173558, 1.133266, 1.141218, 1.153361, 1.164362, 1.151591, 1.158979, 1.161268, 1.148529, 1.155570, 1.204528
0.414255, 2.511396; 0.429616, 0.255258, 0.124607, 0.407451, 0.309098, 0.230716, 0.305505, 0.254175, 0.199328, 0.320750, 0.291968, 0.259228, 0.232909, 0.253145, 0.228290, 0.225794, 0.274545, 0.233505, 0.212976, 0.255904, 0.257115, 0.238394, 0.264648, 0.252836, 0.221060, 0.262145, 0.230810, 0.215864, 0.313904, 0.293001, 0.288633, 0.306141, 0.284868, 0.264852, 0.260208, 0.268355, 0.257466, 0.239617, 0.247817, 0.233024, 0.224230, 0.243819, 0.233885, 0.218226, 0.224542, 0.217477, 0.210491, 0.226011, 0.217809
42.886355, 60.704825, 24.326312, 27.012092, 27.354488, 8.848421, 8.554247, 26.210921, 26.290995, 26.349862, 25.931502, 25.677760, 47.241104, 47.035676, 76.911690, 76.770079, 77.271041, 77.303921, 101.296638, 101.339387, 101.506484, 103.241289, 103.338760, 103.432681, 103.321894; 104.153331, 104.097694, 104.215105, 104.208361, 104.241196, 104.363032, 104.289264, 104.357705, 104.388336, 105.301874, 105.414426, 105.596801, 105.692721, 105.607513, 105.641537, 105.554463, 104.223357, 104.288591, 104.662624, 104.470548, 104.323094, 104.300018, 104.876831, 104.883439, 104.947624, 104.974374
0.724871, 0.451809, 0.043880; 0.858461, 0.781564, 0.651390, 0.570941, 1.136621, 1.062025, 1.014331, 0.941373, 1.181493, 1.135659, 1.084785, 1.074908, 1.023786, 1.009680, 0.967362, 0.954044, 1.061348, 1.043301, 1.017774, 0.993939, 1.127421, 1.116707, 1.107325, 1.096657, 1.174357, 1.170544, 1.162011, 1.162683, 1.243698, 1.226018, 1.218754, 1.197587, 1.249790, 1.231167, 1.219904, 1.204891, 1.179423, 1.165438, 1.157030, 1.150284, 1.129439, 1.114039, 1.099072, 1.093582, 1.123833, 1.117569, 1.112746, 1.102499
22.048413, 24.992852, 3.935533, 2.809926, 2.995184, 2.725494, 2.798013, 2.370807, 2.364892; 2.362923, 2.201895, 2.211519, 2.075339, 2.099939, 2.765299, 2.807930, 2.682149, 2.693467, 2.560135, 2.563528, 2.443828, 2.462947, 2.390338, 2.418734, 2.340994, 2.366592, 2.291775, 2.317865, 2.295255, 2.298047, 2.242714, 2.245932, 2.223506, 2.173108, 2.192757, 2.150402, 2.170172, 2.463963, 2.472305, 2.443693, 2.460588, 2.429941, 2.441565, 2.367696, 2.378690, 2.349607, 2.360558, 2.312994, 2.323403, 2.293081, 2.296181
2.108308, 2.995611; 0.910880, 1.092268, 1.224505, 1.080589, 1.163971, 1.206535, 1.058243, 1.182671, 1.229314, 1.247873, 1.077522, 1.140299, 1.143166, 1.090891, 1.094820, 1.111257, 1.065736, 1.104251, 1.156926, 1.115865, 1.146381, 1.181263, 1.147808, 1.161553, 1.167523, 1.148996, 1.150002, 1.162979, 1.153985, 1.179559, 1.188734, 1.201314, 1.181540, 1.191076, 1.210648, 1.194336, 1.204428, 1.212903, 1.165327, 1.169794, 1.179960, 1.158389, 1.161307, 1.168620, 1.147173, 1.155624, 1.152661, 1.143242, 1.160036
56.699630, 0.000000, 0.000000, 0.000000, 0.000000, 64.671889, 64.474298, 64.293111, 64.141135, 64.005086, 63.875136, 63.737811, 63.621590, 63.498347; 63.341377, 63.224009, 63.130258, 63.039879, 62.952645, 62.853283, 62.772326, 62.689665, 62.613754, 62.423916, 62.354204, 62.278179, 62.208311, 61.995891, 61.928850, 61.864541, 61.801714, 61.740030, 61.679792, 61.546324, 61.496538, 61.441377, 61.393279, 61.340147, 61.293780, 61.248067, 61.123114, 61.074576, 61.026851, 60.984751, 60.943238, 60.819441, 60.776169, 60.733236, 60.691089, 60.654038, 60.615158
25.970290, 46.051702, 46.051702, 46.051702, 46.051702, 46.051702; 24.728167, 24.915570, 25.064617, 25.187904, 25.307663, 25.404237, 25.441959, 25.527804, 25.606812, 25.348644, 25.420883, 25.323508, 25.367028, 25.427605, 25.444308, 25.497353, 25.464581, 25.519635, 25.548581, 25.559245, 25.603180, 25.647177, 25.716190, 25.753025, 25.788467, 25.826299, 25.859122, 25.892538, 25.888944, 25.920968, 25.952080, 25.983634, 25.992925, 25.901520, 25.927561, 25.936834, 25.961958, 25.972451, 25.996755, 26.020485, 26.046081, 26.054600, 25.931209, 25.953314, 25.863566
0.737371, 0.591765; 1.236237, 1.196236, 1.465334, 1.378466, 1.352972, 1.325159, 1.297944, 1.286206, 1.230988, 1.257286, 1.232364, 1.205221, 1.227191, 1.189454, 1.728618, 1.687225, 1.659379, 1.649360, 1.626115, 1.617547, 1.585987, 1.556470, 1.559167, 1.542603, 1.532365, 1.517547, 1.493482, 1.481341, 1.458578, 1.463038, 1.442205, 1.446613, 1.435446, 1.422265, 1.426770, 1.409182, 1.415220, 1.405872, 1.389705, 1.394350, 1.386052, 1.387066, 1.376168, 1.367343, 1.375893, 1.368625, 1.368273, 1.355275, 1.346860
1.001783, 1.825824, 0.728244, 0.770944, 0.610872, 0.647701; 0.555058, 0.560280, 0.505130, 0.524409, 0.549496, 0.487515, 0.511387, 0.466748, 0.491732, 0.507479, 0.480454, 0.492722, 0.595523, 0.606646, 0.560378, 0.577326, 0.573424, 0.586644, 0.589037, 0.540130, 0.547031, 0.522535, 0.534532, 0.591477, 0.603205, 0.575826, 0.584811, 0.587140, 0.581507, 0.583814, 0.569830, 0.580600, 0.580274, 0.549176, 0.549190, 0.536429, 0.544467, 0.534711, 0.541704, 0.519780, 0.527390, 0.535915, 0.523567, 0.531716, 0.514571
